,Application/Permit Number,Category
17333,6282772,COMMERCIAL
17334,6561525,COMMERCIAL
17335,6524337,COMMERCIAL
17336,6426082,SINGLE FAMILY / DUPLEX
17337,6372514,COMMERCIAL
17338,6658439,COMMERCIAL
17339,6567485,SINGLE FAMILY / DUPLEX
17340,6405196,COMMERCIAL
17341,6610849,SINGLE FAMILY / DUPLEX
17342,6552455,SINGLE FAMILY / DUPLEX
17343,6246189,SINGLE FAMILY / DUPLEX
17344,6388330,MULTIFAMILY
17345,6510288,COMMERCIAL
17346,6389040,MULTIFAMILY
17347,6506011,COMMERCIAL
17348,6603017,COMMERCIAL
17349,6472530,COMMERCIAL
17350,6469092,COMMERCIAL
17351,6590721,COMMERCIAL
17352,6411238,COMMERCIAL
17353,6132157,COMMERCIAL
17354,6254523,COMMERCIAL
17355,6636660,COMMERCIAL
17356,6564419,MULTIFAMILY
17357,6613949,MULTIFAMILY
17358,6524149,COMMERCIAL
17359,6568081,COMMERCIAL
17360,6547447,COMMERCIAL
17361,6307144,COMMERCIAL
17362,6484475,COMMERCIAL
17363,6650401,COMMERCIAL
17364,6481846,COMMERCIAL
17365,6587907,MULTIFAMILY
17366,6407656,COMMERCIAL
17367,6420327,COMMERCIAL
17368,6442162,COMMERCIAL
17369,6645313,MULTIFAMILY
17370,6079449,SINGLE FAMILY / DUPLEX
17371,6626969,MULTIFAMILY
17372,6579784,COMMERCIAL
17373,6607669,MULTIFAMILY
17374,6474468,MULTIFAMILY
17375,6475191,COMMERCIAL
17376,6064078,MULTIFAMILY
17377,6573038,COMMERCIAL
17378,6565306,COMMERCIAL
17379,6249923,COMMERCIAL
17380,6592196,MULTIFAMILY
17381,6652259,SINGLE FAMILY / DUPLEX
17382,6344411,COMMERCIAL
17383,6401048,COMMERCIAL
17384,6472734,COMMERCIAL
17385,6471992,SINGLE FAMILY / DUPLEX
17386,6631309,MULTIFAMILY
17387,6629227,COMMERCIAL
17388,6630593,COMMERCIAL
17389,6371817,COMMERCIAL
17390,6565034,COMMERCIAL
17391,6619704,MULTIFAMILY
17392,6528419,COMMERCIAL
17393,6463066,COMMERCIAL
17394,6653621,COMMERCIAL
17395,6349222,SINGLE FAMILY / DUPLEX
17396,6574594,COMMERCIAL
17397,6401779,INSTITUTIONAL
17398,6607482,MULTIFAMILY
17399,6577674,COMMERCIAL
17400,6510402,COMMERCIAL
17401,6530408,MULTIFAMILY
17402,6641384,MULTIFAMILY
17403,6436332,COMMERCIAL
17404,6643575,SINGLE FAMILY / DUPLEX
17405,6591831,COMMERCIAL
17406,6456440,COMMERCIAL
17407,6417425,COMMERCIAL
17408,6506066,SINGLE FAMILY / DUPLEX
17409,6601722,SINGLE FAMILY / DUPLEX
17410,6354888,COMMERCIAL
17411,6532357,COMMERCIAL
17412,6546402,SINGLE FAMILY / DUPLEX
17413,6386515,MULTIFAMILY
17414,6521789,COMMERCIAL
17415,6513383,COMMERCIAL
17416,6333733,MULTIFAMILY
17417,6604254,COMMERCIAL
17418,6369130,COMMERCIAL
17419,6407468,COMMERCIAL
17420,6439486,COMMERCIAL
17421,6648801,COMMERCIAL
17422,6648788,SINGLE FAMILY / DUPLEX
17423,6506149,COMMERCIAL
17424,6385884,MULTIFAMILY
17425,6577672,MULTIFAMILY
17426,6382006,COMMERCIAL
17427,6646182,COMMERCIAL
17428,6623884,MULTIFAMILY
17429,6256853,COMMERCIAL
17430,6357120,INSTITUTIONAL
17431,6650434,SINGLE FAMILY / DUPLEX
17432,6604546,SINGLE FAMILY / DUPLEX
17433,6551892,COMMERCIAL
17434,6588658,MULTIFAMILY
17435,6516654,MULTIFAMILY
17436,6379523,COMMERCIAL
17437,6655431,SINGLE FAMILY / DUPLEX
17438,6409136,SINGLE FAMILY / DUPLEX
17439,6658836,COMMERCIAL
17440,6407962,COMMERCIAL
17441,6441558,COMMERCIAL
17442,6435052,SINGLE FAMILY / DUPLEX
17443,6475476,INSTITUTIONAL
17444,6396327,COMMERCIAL
17445,6433321,MULTIFAMILY
17446,6573590,COMMERCIAL
17447,6336025,SINGLE FAMILY / DUPLEX
17448,6479558,COMMERCIAL
17449,6297923,COMMERCIAL
17450,6634786,COMMERCIAL
17451,6365822,MULTIFAMILY
17452,6415468,MULTIFAMILY
17453,6638986,SINGLE FAMILY / DUPLEX
17454,6454802,COMMERCIAL
17455,6645795,COMMERCIAL
17456,6563591,COMMERCIAL
17457,6413760,MULTIFAMILY
17458,6205167,COMMERCIAL
17459,6435138,COMMERCIAL
17460,6196655,MULTIFAMILY
17461,6371185,COMMERCIAL
17462,6649951,MULTIFAMILY
17463,6651186,MULTIFAMILY
17464,6396630,COMMERCIAL
17465,6462656,COMMERCIAL
17466,6475345,SINGLE FAMILY / DUPLEX
17467,6355423,COMMERCIAL
17468,6526897,COMMERCIAL
17469,6639939,COMMERCIAL
17470,6433030,COMMERCIAL
17471,6482917,COMMERCIAL
17472,6482700,SINGLE FAMILY / DUPLEX
17473,6653450,SINGLE FAMILY / DUPLEX
17474,6593996,MULTIFAMILY
17475,6354252,COMMERCIAL
17476,6414739,COMMERCIAL
17477,6377427,COMMERCIAL
17478,6169221,SINGLE FAMILY / DUPLEX
17479,6507633,COMMERCIAL
17480,6456243,COMMERCIAL
17481,6357335,COMMERCIAL
17482,6201449,COMMERCIAL
17483,6623249,MULTIFAMILY
17484,6518963,COMMERCIAL
17485,6658363,COMMERCIAL
17486,6655879,SINGLE FAMILY / DUPLEX
17487,6651974,COMMERCIAL
17488,6650755,SINGLE FAMILY / DUPLEX
17489,6515167,COMMERCIAL
17490,6272992,SINGLE FAMILY / DUPLEX
17491,6449141,MULTIFAMILY
17492,6446828,COMMERCIAL
17493,6503485,COMMERCIAL
17494,6155315,COMMERCIAL
17495,6290775,COMMERCIAL
17496,6539844,SINGLE FAMILY / DUPLEX
17497,6618580,COMMERCIAL
17498,6623569,COMMERCIAL
17499,6432791,COMMERCIAL
17500,6182305,MULTIFAMILY
17501,6658011,SINGLE FAMILY / DUPLEX
17502,6533127,SINGLE FAMILY / DUPLEX
17503,6380405,COMMERCIAL
17504,6481534,COMMERCIAL
17505,6645760,COMMERCIAL
17506,6495048,MULTIFAMILY
17507,6387258,COMMERCIAL
17508,6435866,COMMERCIAL
17509,6485091,COMMERCIAL
17510,6653168,SINGLE FAMILY / DUPLEX
17511,6594722,SINGLE FAMILY / DUPLEX
17512,6603982,MULTIFAMILY
17513,6206166,COMMERCIAL
17514,6593575,COMMERCIAL
17515,6476421,COMMERCIAL
17516,6426425,COMMERCIAL
17517,6448025,COMMERCIAL
17518,6593200,MULTIFAMILY
17519,6489239,COMMERCIAL
17520,6479573,COMMERCIAL
17521,6475627,COMMERCIAL
17522,6637344,COMMERCIAL
17523,6561333,MULTIFAMILY
17524,6536115,INSTITUTIONAL
17525,6461666,COMMERCIAL
17526,6656870,SINGLE FAMILY / DUPLEX
17527,6480510,SINGLE FAMILY / DUPLEX
17528,6496865,COMMERCIAL
17529,6476029,MULTIFAMILY
17530,6580025,MULTIFAMILY
17531,6414418,SINGLE FAMILY / DUPLEX
17532,6468021,COMMERCIAL
17533,6104059,COMMERCIAL
17534,6079672,MULTIFAMILY
17535,6349208,COMMERCIAL
17536,6648969,SINGLE FAMILY / DUPLEX
17537,6350524,SINGLE FAMILY / DUPLEX
17538,6369199,SINGLE FAMILY / DUPLEX
17539,6404190,MULTIFAMILY
17540,6373464,COMMERCIAL
17541,6362595,COMMERCIAL
17542,6285659,COMMERCIAL
17543,6504499,COMMERCIAL
17544,6621359,COMMERCIAL
17545,6136963,SINGLE FAMILY / DUPLEX
17546,6420877,COMMERCIAL
17547,6656745,COMMERCIAL
17548,6585333,SINGLE FAMILY / DUPLEX
17549,6566654,COMMERCIAL
17550,6446577,COMMERCIAL
17551,6477341,COMMERCIAL
17552,6627583,MULTIFAMILY
17553,6524611,COMMERCIAL
17554,6551760,COMMERCIAL
17555,6522118,COMMERCIAL
17556,6238691,COMMERCIAL
17557,6462591,COMMERCIAL
17558,6496816,SINGLE FAMILY / DUPLEX
17559,6178430,COMMERCIAL
17560,6422119,MULTIFAMILY
17561,6487015,COMMERCIAL
17562,6095688,COMMERCIAL
17563,6560950,COMMERCIAL
17564,6481007,COMMERCIAL
17565,6431807,SINGLE FAMILY / DUPLEX
17566,6554018,MULTIFAMILY
17567,6537809,COMMERCIAL
17568,6645898,MULTIFAMILY
17569,6530344,INSTITUTIONAL
17570,6419756,COMMERCIAL
17571,6369078,MULTIFAMILY
17572,6276213,COMMERCIAL
17573,6562566,COMMERCIAL
17574,6455271,SINGLE FAMILY / DUPLEX
17575,6519686,COMMERCIAL
17576,6654266,SINGLE FAMILY / DUPLEX
17577,6610561,COMMERCIAL
17578,6534527,MULTIFAMILY
17579,6382762,INSTITUTIONAL
17580,6511049,MULTIFAMILY
17581,6521170,COMMERCIAL
17582,6521464,COMMERCIAL
17583,6646929,COMMERCIAL
17584,6654032,SINGLE FAMILY / DUPLEX
17585,6561035,COMMERCIAL
17586,6569747,SINGLE FAMILY / DUPLEX
17587,6579557,COMMERCIAL
17588,6422665,COMMERCIAL
17589,6478526,COMMERCIAL
17590,6436544,COMMERCIAL
17591,6621459,COMMERCIAL
17592,6377652,COMMERCIAL
17593,6393317,COMMERCIAL
17594,6521754,COMMERCIAL
17595,6392114,COMMERCIAL
17596,6096052,MULTIFAMILY
17597,6654682,MULTIFAMILY
17598,6255120,COMMERCIAL
17599,6538418,COMMERCIAL
17600,6647450,COMMERCIAL
17601,6549895,COMMERCIAL
17602,6560683,COMMERCIAL
17603,6260306,COMMERCIAL
17604,6319102,COMMERCIAL
17605,6654859,MULTIFAMILY
17606,6553623,MULTIFAMILY
17607,6645191,SINGLE FAMILY / DUPLEX
17608,6600222,COMMERCIAL
17609,6455573,MULTIFAMILY
17610,6539120,SINGLE FAMILY / DUPLEX
17611,6394572,COMMERCIAL
17612,6521956,COMMERCIAL
17613,6462746,COMMERCIAL
17614,6640404,SINGLE FAMILY / DUPLEX
17615,6416110,COMMERCIAL
17616,6549779,MULTIFAMILY
17617,6636825,COMMERCIAL
17618,6409044,COMMERCIAL
17619,6540353,COMMERCIAL
17620,6558573,MULTIFAMILY
17621,6384948,COMMERCIAL
17622,6591829,COMMERCIAL
17623,6533205,INSTITUTIONAL
17624,6604302,MULTIFAMILY
17625,6647674,COMMERCIAL
17626,6460409,COMMERCIAL
17627,6612860,COMMERCIAL
17628,6127816,COMMERCIAL
17629,6652470,COMMERCIAL
17630,6594243,COMMERCIAL
17631,6157683,MULTIFAMILY
17632,6431458,COMMERCIAL
17633,6561170,COMMERCIAL
17634,6509153,COMMERCIAL
17635,6632329,COMMERCIAL
17636,6658162,SINGLE FAMILY / DUPLEX
17637,6557854,COMMERCIAL
17638,6541366,COMMERCIAL
17639,6153895,COMMERCIAL
17640,6624905,SINGLE FAMILY / DUPLEX
17641,6593868,COMMERCIAL
17642,6489283,MULTIFAMILY
17643,6277909,COMMERCIAL
17644,6392482,COMMERCIAL
17645,6658151,SINGLE FAMILY / DUPLEX
17646,6608965,COMMERCIAL
17647,6480519,COMMERCIAL
17648,6622457,COMMERCIAL
17649,6655611,COMMERCIAL
17650,6637476,COMMERCIAL
17651,6448711,MULTIFAMILY
17652,6641709,MULTIFAMILY
17653,6417339,SINGLE FAMILY / DUPLEX
17654,6455117,COMMERCIAL
17655,6427499,SINGLE FAMILY / DUPLEX
17656,6491607,SINGLE FAMILY / DUPLEX
17657,6504924,COMMERCIAL
17658,6168356,COMMERCIAL
17659,6583983,COMMERCIAL
17660,6476752,SINGLE FAMILY / DUPLEX
17661,6313202,MULTIFAMILY
17662,6412379,COMMERCIAL
17663,6632853,COMMERCIAL
17664,6602123,COMMERCIAL
17665,6377870,COMMERCIAL
17666,6561302,SINGLE FAMILY / DUPLEX
17667,6564769,COMMERCIAL
17668,6526407,COMMERCIAL
17669,6393727,COMMERCIAL
17670,6382560,COMMERCIAL
17671,6649666,COMMERCIAL
17672,6401338,COMMERCIAL
17673,6425870,MULTIFAMILY
17674,6570905,COMMERCIAL
17675,6313785,COMMERCIAL
17676,6570582,MULTIFAMILY
17677,6581080,MULTIFAMILY
17678,6382246,COMMERCIAL
17679,6483796,MULTIFAMILY
17680,6497852,MULTIFAMILY
17681,6610691,MULTIFAMILY
17682,6406972,MULTIFAMILY
17683,6446691,COMMERCIAL
17684,6651859,SINGLE FAMILY / DUPLEX
17685,6404813,COMMERCIAL
17686,6520935,MULTIFAMILY
17687,6643249,COMMERCIAL
17688,6657746,SINGLE FAMILY / DUPLEX
17689,6574485,COMMERCIAL
17690,6479760,MULTIFAMILY
17691,6560309,COMMERCIAL
17692,6629182,COMMERCIAL
17693,6338174,COMMERCIAL
17694,6496791,COMMERCIAL
17695,6452167,MULTIFAMILY
17696,6146884,MULTIFAMILY
17697,6518774,COMMERCIAL
17698,6429018,COMMERCIAL
17699,6477647,COMMERCIAL
17700,6630679,MULTIFAMILY
17701,6208701,SINGLE FAMILY / DUPLEX
17702,6607205,COMMERCIAL
17703,6362759,COMMERCIAL
17704,6604359,COMMERCIAL
17705,6607208,MULTIFAMILY
17706,6559000,COMMERCIAL
17707,6425465,COMMERCIAL
17708,6177420,COMMERCIAL
17709,6616400,COMMERCIAL
17710,6319992,MULTIFAMILY
17711,6515308,MULTIFAMILY
17712,6500401,COMMERCIAL
17713,6434124,COMMERCIAL
17714,6510653,COMMERCIAL
17715,6584945,COMMERCIAL
17716,6475548,COMMERCIAL
17717,6344756,COMMERCIAL
17718,6593595,SINGLE FAMILY / DUPLEX
17719,6450010,COMMERCIAL
17720,6572370,MULTIFAMILY
17721,6432653,COMMERCIAL
17722,6304126,SINGLE FAMILY / DUPLEX
17723,6113925,MULTIFAMILY
17724,6644555,MULTIFAMILY
17725,6298637,COMMERCIAL
17726,6389709,COMMERCIAL
17727,6389194,COMMERCIAL
17728,6418793,MULTIFAMILY
17729,6245571,COMMERCIAL
17730,6293624,COMMERCIAL
17731,6590720,SINGLE FAMILY / DUPLEX
17732,6481995,COMMERCIAL
17733,6354998,COMMERCIAL
17734,6417427,COMMERCIAL
17735,6396284,COMMERCIAL
17736,6658866,COMMERCIAL
17737,6652719,COMMERCIAL
17738,6464718,COMMERCIAL
17739,6651758,SINGLE FAMILY / DUPLEX
17740,6473693,COMMERCIAL
17741,6537119,SINGLE FAMILY / DUPLEX
17742,6414126,INSTITUTIONAL
17743,6496721,SINGLE FAMILY / DUPLEX
17744,6462611,COMMERCIAL
17745,6398388,COMMERCIAL
17746,6577497,SINGLE FAMILY / DUPLEX
17747,6470626,COMMERCIAL
17748,6308354,COMMERCIAL
17749,6606763,COMMERCIAL
17750,6365087,COMMERCIAL
17751,6654121,SINGLE FAMILY / DUPLEX
17752,6484437,COMMERCIAL
17753,6566618,MULTIFAMILY
17754,6309251,COMMERCIAL
17755,6364030,COMMERCIAL
17756,6615068,COMMERCIAL
17757,6401523,COMMERCIAL
17758,6242298,COMMERCIAL
17759,6643041,COMMERCIAL
17760,6467917,COMMERCIAL
17761,6619179,COMMERCIAL
17762,6608675,COMMERCIAL
17763,6496890,COMMERCIAL
17764,6581054,COMMERCIAL
17765,6537208,MULTIFAMILY
17766,6239334,COMMERCIAL
17767,6466158,COMMERCIAL
17768,6130791,COMMERCIAL
17769,6395295,COMMERCIAL
17770,6444708,COMMERCIAL
17771,6602283,COMMERCIAL
17772,6537729,COMMERCIAL
17773,6581208,COMMERCIAL
17774,6382650,MULTIFAMILY
17775,6440054,MULTIFAMILY
17776,6521033,MULTIFAMILY
17777,6613850,COMMERCIAL
17778,6597286,COMMERCIAL
17779,6391983,SINGLE FAMILY / DUPLEX
17780,6522159,COMMERCIAL
17781,6655456,SINGLE FAMILY / DUPLEX
17782,6632150,SINGLE FAMILY / DUPLEX
17783,6348122,COMMERCIAL
17784,6458379,MULTIFAMILY
17785,6593961,COMMERCIAL
17786,6513471,COMMERCIAL
17787,6621386,COMMERCIAL
17788,6592484,COMMERCIAL
17789,6542185,COMMERCIAL
17790,6464525,COMMERCIAL
17791,6263837,COMMERCIAL
17792,6507246,MULTIFAMILY
17793,6427955,COMMERCIAL
17794,6486378,COMMERCIAL
17795,6191419,MULTIFAMILY
17796,6065757,COMMERCIAL
17797,6143298,SINGLE FAMILY / DUPLEX
17798,6493221,COMMERCIAL
17799,6446304,COMMERCIAL
17800,6220934,COMMERCIAL
17801,6371436,SINGLE FAMILY / DUPLEX
17802,6441124,COMMERCIAL
17803,6622884,COMMERCIAL
17804,6333591,COMMERCIAL
17805,6381241,COMMERCIAL
17806,6510339,COMMERCIAL
17807,6512626,COMMERCIAL
17808,6653245,SINGLE FAMILY / DUPLEX
17809,6658835,COMMERCIAL
17810,6269739,COMMERCIAL
17811,6622624,COMMERCIAL
17812,6069380,COMMERCIAL
17813,6440913,MULTIFAMILY
17814,6497437,MULTIFAMILY
17815,6430264,COMMERCIAL
17816,6499328,COMMERCIAL
17817,6632618,COMMERCIAL
17818,6656650,SINGLE FAMILY / DUPLEX
17819,6626871,COMMERCIAL
17820,6630055,COMMERCIAL
17821,6482805,MULTIFAMILY
17822,6367948,MULTIFAMILY
17823,6357017,MULTIFAMILY
17824,6402628,INSTITUTIONAL
17825,6578273,MULTIFAMILY
17826,6252342,COMMERCIAL
17827,6492118,COMMERCIAL
17828,6472961,SINGLE FAMILY / DUPLEX
17829,6517897,COMMERCIAL
17830,6368430,COMMERCIAL
17831,6429572,COMMERCIAL
17832,6401675,COMMERCIAL
17833,6569896,MULTIFAMILY
17834,6425018,MULTIFAMILY
17835,6635222,COMMERCIAL
17836,6608795,COMMERCIAL
17837,6478389,COMMERCIAL
17838,6388273,COMMERCIAL
17839,6387772,COMMERCIAL
17840,6426006,INSTITUTIONAL
17841,6613796,SINGLE FAMILY / DUPLEX
17842,6524520,MULTIFAMILY
17843,6465309,COMMERCIAL
17844,6462373,COMMERCIAL
17845,6604531,COMMERCIAL
17846,6618194,SINGLE FAMILY / DUPLEX
17847,6627897,COMMERCIAL
17848,6597278,MULTIFAMILY
17849,6566970,COMMERCIAL
17850,6390430,COMMERCIAL
17851,6590839,COMMERCIAL
17852,6486171,COMMERCIAL
17853,6486974,COMMERCIAL
17854,6591357,COMMERCIAL
17855,6215739,COMMERCIAL
17856,6544124,COMMERCIAL
17857,6604578,MULTIFAMILY
17858,6559197,COMMERCIAL
17859,6658417,SINGLE FAMILY / DUPLEX
17860,6533078,COMMERCIAL
17861,6267412,COMMERCIAL
17862,6396785,INSTITUTIONAL
17863,6428355,MULTIFAMILY
17864,6477457,COMMERCIAL
17865,6435283,SINGLE FAMILY / DUPLEX
17866,6583656,MULTIFAMILY
17867,6600535,COMMERCIAL
17868,6196594,COMMERCIAL
17869,6578525,MULTIFAMILY
17870,6479220,COMMERCIAL
17871,6586851,COMMERCIAL
17872,6615547,SINGLE FAMILY / DUPLEX
17873,6618737,MULTIFAMILY
17874,6613984,COMMERCIAL
17875,6532147,SINGLE FAMILY / DUPLEX
17876,6129345,COMMERCIAL
17877,6080562,COMMERCIAL
17878,6518823,COMMERCIAL
17879,6589285,SINGLE FAMILY / DUPLEX
17880,6422666,COMMERCIAL
17881,6646940,COMMERCIAL
17882,6426123,COMMERCIAL
17883,6502201,COMMERCIAL
17884,6438140,SINGLE FAMILY / DUPLEX
17885,6489379,INSTITUTIONAL
17886,6422114,COMMERCIAL
17887,6502674,COMMERCIAL
17888,6587802,SINGLE FAMILY / DUPLEX
17889,6597295,SINGLE FAMILY / DUPLEX
17890,6297728,SINGLE FAMILY / DUPLEX
17891,6537018,INSTITUTIONAL
17892,6618991,COMMERCIAL
17893,6654846,MULTIFAMILY
17894,6474034,COMMERCIAL
17895,6388259,MULTIFAMILY
17896,6538945,COMMERCIAL
17897,6541021,SINGLE FAMILY / DUPLEX
17898,6653548,SINGLE FAMILY / DUPLEX
17899,6640897,COMMERCIAL
17900,6607627,COMMERCIAL
17901,6424679,COMMERCIAL
17902,6649179,MULTIFAMILY
17903,6501765,MULTIFAMILY
17904,6568198,MULTIFAMILY
17905,6571646,COMMERCIAL
17906,6492452,COMMERCIAL
17907,6384733,COMMERCIAL
17908,6516392,COMMERCIAL
17909,6499457,SINGLE FAMILY / DUPLEX
17910,6543268,MULTIFAMILY
17911,6620223,SINGLE FAMILY / DUPLEX
17912,6562844,MULTIFAMILY
17913,6655641,SINGLE FAMILY / DUPLEX
17914,6175084,COMMERCIAL
17915,6609822,MULTIFAMILY
17916,6364743,SINGLE FAMILY / DUPLEX
17917,6400372,COMMERCIAL
17918,6461489,COMMERCIAL
17919,6325835,COMMERCIAL
17920,6637371,COMMERCIAL
17921,6633806,COMMERCIAL
17922,6374808,COMMERCIAL
17923,6562196,MULTIFAMILY
17924,6421009,COMMERCIAL
17925,6506458,COMMERCIAL
17926,6439227,COMMERCIAL
17927,6407743,COMMERCIAL
17928,6597054,MULTIFAMILY
17929,6536592,COMMERCIAL
17930,6636388,COMMERCIAL
17931,6427812,COMMERCIAL
17932,6640788,MULTIFAMILY
17933,6399336,COMMERCIAL
17934,6380732,COMMERCIAL
17935,6147911,COMMERCIAL
17936,6652524,COMMERCIAL
17937,6249257,MULTIFAMILY
17938,6552470,MULTIFAMILY
17939,6482804,COMMERCIAL
17940,6649382,COMMERCIAL
17941,6264161,COMMERCIAL
17942,6409791,COMMERCIAL
17943,6441687,COMMERCIAL
17944,6562211,COMMERCIAL
17945,6643548,COMMERCIAL
17946,6635582,MULTIFAMILY
17947,6642014,MULTIFAMILY
17948,6329297,COMMERCIAL
17949,6523984,COMMERCIAL
17950,6515500,MULTIFAMILY
17951,6336478,MULTIFAMILY
17952,6564143,COMMERCIAL
17953,6590388,MULTIFAMILY
17954,6530672,MULTIFAMILY
17955,6536230,COMMERCIAL
17956,6519277,COMMERCIAL
17957,6478155,SINGLE FAMILY / DUPLEX
17958,6365912,MULTIFAMILY
17959,6419317,COMMERCIAL
17960,6432935,COMMERCIAL
17961,6574342,COMMERCIAL
17962,6593731,COMMERCIAL
17963,6573872,SINGLE FAMILY / DUPLEX
17964,6351611,MULTIFAMILY
17965,6492524,COMMERCIAL
17966,6493869,COMMERCIAL
17967,6647530,SINGLE FAMILY / DUPLEX
17968,6129675,COMMERCIAL
17969,6430029,COMMERCIAL
17970,6607353,COMMERCIAL
17971,6633079,MULTIFAMILY
17972,6569851,MULTIFAMILY
17973,6524404,MULTIFAMILY
17974,6471511,COMMERCIAL
17975,6545233,COMMERCIAL
17976,6468718,COMMERCIAL
17977,6202073,MULTIFAMILY
17978,6646401,MULTIFAMILY
17979,6361075,COMMERCIAL
17980,6559947,COMMERCIAL
17981,6141124,SINGLE FAMILY / DUPLEX
17982,6353446,INSTITUTIONAL
17983,6370330,MULTIFAMILY
17984,6407195,COMMERCIAL
17985,6487710,INSTITUTIONAL
17986,6436184,COMMERCIAL
17987,6571180,MULTIFAMILY
17988,6631662,MULTIFAMILY
17989,6445530,COMMERCIAL
17990,6182294,COMMERCIAL
17991,6582126,COMMERCIAL
17992,6350539,COMMERCIAL
17993,6626699,MULTIFAMILY
17994,6573734,MULTIFAMILY
17995,6417062,COMMERCIAL
17996,6493537,COMMERCIAL
17997,6570805,COMMERCIAL
17998,6399464,COMMERCIAL
17999,6195658,COMMERCIAL
18000,6541390,COMMERCIAL
18001,6513233,COMMERCIAL
18002,6316844,MULTIFAMILY
18003,6449710,COMMERCIAL
18004,6566555,SINGLE FAMILY / DUPLEX
18005,6384163,COMMERCIAL
18006,6303284,SINGLE FAMILY / DUPLEX
18007,6630380,MULTIFAMILY
18008,6379391,MULTIFAMILY
18009,6160789,COMMERCIAL
18010,6564417,MULTIFAMILY
18011,6360663,COMMERCIAL
18012,6285721,COMMERCIAL
18013,6590385,MULTIFAMILY
18014,6196970,COMMERCIAL
18015,6440980,MULTIFAMILY
18016,6100849,COMMERCIAL
18017,6633838,MULTIFAMILY
18018,6363592,COMMERCIAL
18019,6634349,SINGLE FAMILY / DUPLEX
18020,6585810,COMMERCIAL
18021,6262075,COMMERCIAL
18022,6465687,COMMERCIAL
18023,6637708,MULTIFAMILY
18024,6386141,COMMERCIAL
18025,6299401,COMMERCIAL
18026,6369398,COMMERCIAL
18027,6572797,COMMERCIAL
18028,6614739,MULTIFAMILY
18029,6168678,COMMERCIAL
18030,6378023,COMMERCIAL
18031,6432858,SINGLE FAMILY / DUPLEX
18032,6595210,COMMERCIAL
18033,6452788,COMMERCIAL
18034,6535666,COMMERCIAL
18035,6652741,COMMERCIAL
18036,6540292,COMMERCIAL
18037,6404330,COMMERCIAL
18038,6611626,SINGLE FAMILY / DUPLEX
18039,6142274,MULTIFAMILY
18040,6549386,MULTIFAMILY
18041,6114479,COMMERCIAL
18042,6525595,COMMERCIAL
18043,6348353,COMMERCIAL
18044,6606407,COMMERCIAL
18045,6627489,SINGLE FAMILY / DUPLEX
18046,6129221,COMMERCIAL
18047,6547578,COMMERCIAL
18048,6410669,COMMERCIAL
18049,6334805,MULTIFAMILY
18050,6485401,COMMERCIAL
18051,6507882,INSTITUTIONAL
18052,6635695,MULTIFAMILY
18053,6345106,COMMERCIAL
18054,6380916,COMMERCIAL
18055,6516883,COMMERCIAL
18056,6401683,COMMERCIAL
18057,6369019,MULTIFAMILY
18058,6591339,MULTIFAMILY
18059,6597456,SINGLE FAMILY / DUPLEX
18060,6544976,COMMERCIAL
18061,6526203,COMMERCIAL
18062,6555226,MULTIFAMILY
18063,6546723,COMMERCIAL
18064,6560684,SINGLE FAMILY / DUPLEX
18065,6378893,COMMERCIAL
18066,6250278,COMMERCIAL
18067,6231148,COMMERCIAL
18068,6463986,COMMERCIAL
18069,6400388,COMMERCIAL
18070,6100670,MULTIFAMILY
18071,6328770,INDUSTRIAL
18072,6176501,COMMERCIAL
18073,6189160,COMMERCIAL
18074,6651743,COMMERCIAL
18075,6492256,COMMERCIAL
18076,6182719,COMMERCIAL
18077,6390249,COMMERCIAL
18078,6255712,COMMERCIAL
18079,6282379,MULTIFAMILY
18080,6418847,COMMERCIAL
18081,6381847,SINGLE FAMILY / DUPLEX
18082,6618421,MULTIFAMILY
18083,6479367,MULTIFAMILY
18084,6437083,COMMERCIAL
18085,6610109,COMMERCIAL
18086,6656450,MULTIFAMILY
18087,6656014,SINGLE FAMILY / DUPLEX
18088,6407367,COMMERCIAL
18089,6371319,COMMERCIAL
18090,6349367,COMMERCIAL
18091,6577660,COMMERCIAL
18092,6407929,MULTIFAMILY
18093,6423815,SINGLE FAMILY / DUPLEX
18094,6514659,MULTIFAMILY
18095,6653918,COMMERCIAL
18096,6658094,SINGLE FAMILY / DUPLEX
18097,6641036,COMMERCIAL
18098,6520402,COMMERCIAL
18099,6415384,COMMERCIAL
18100,6433525,COMMERCIAL
18101,6567585,COMMERCIAL
18102,6375272,MULTIFAMILY
18103,6608382,INSTITUTIONAL
18104,6490796,COMMERCIAL
18105,6641661,COMMERCIAL
18106,6346697,SINGLE FAMILY / DUPLEX
18107,6499762,COMMERCIAL
18108,6176320,COMMERCIAL
18109,6382134,COMMERCIAL
18110,6362342,COMMERCIAL
18111,6441884,COMMERCIAL
18112,6446882,COMMERCIAL
18113,6376364,COMMERCIAL
18114,6572383,MULTIFAMILY
18115,6500855,COMMERCIAL
18116,6411296,MULTIFAMILY
18117,6534219,COMMERCIAL
18118,6477986,COMMERCIAL
18119,6407238,COMMERCIAL
18120,6382932,COMMERCIAL
18121,6411093,COMMERCIAL
18122,6407593,COMMERCIAL
18123,6646963,INSTITUTIONAL
18124,6636586,SINGLE FAMILY / DUPLEX
18125,6446315,SINGLE FAMILY / DUPLEX
18126,6572375,MULTIFAMILY
18127,6401806,MULTIFAMILY
18128,6631692,COMMERCIAL
18129,6636169,MULTIFAMILY
18130,6554810,COMMERCIAL
